attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount
"https://www.glassdoor.com/Salary/LinkedIn-Associate-Account-Manager-Salaries-E34865_D_KO9,34.htm",1.0,REGULAR,Associate Account Manager,2565.0,38196.48,36777.2,35357.91,FUZZED,ANNUAL,2.0,6.0,34865,LinkedIn,LinkedIn Corporation,https://media.glassdoor.com/sqll/34865/linkedin-squarelogo-1462308283451.png,5,13
"https://www.glassdoor.com/Salary/Microsoft-Account-Manager-Salaries-E1651_D_KO10,25.htm",8.0,REGULAR,Account Manager,15225.0,65130.0,47989.16,29833.24,FULL_DISPLAY,ANNUAL,85.0,315.0,1651,Microsoft,Microsoft Corporation,https://media.glassdoor.com/sqll/1651/microsoft-squarelogo-1479856042252.png,13,23
"https://www.glassdoor.com/Salary/Microsoft-Account-Manager-Salaries-E1651_D_KO10,25.htm",1.0,CONTRACT,Account Manager,15225.0,31967.2,30826.25,29685.29,FUZZED,ANNUAL,85.0,315.0,1651,Microsoft,Microsoft Corporation,https://media.glassdoor.com/sqll/1651/microsoft-squarelogo-1479856042252.png,13,23
"https://www.glassdoor.com/Salary/Microsoft-Inside-Sales-Account-Manager-Salaries-E1651_D_KO10,38.htm",2.0,REGULAR,Inside Sales Account Manager,29586.0,54505.36,46519.68,38534.0,FUZZED,ANNUAL,1.0,38.0,1651,Microsoft,Microsoft Corporation,https://media.glassdoor.com/sqll/1651/microsoft-squarelogo-1479856042252.png,13,23
"https://www.glassdoor.com/Salary/Kantar-Media-Account-Manager-Salaries-E643162_D_KO13,28.htm",7.0,REGULAR,Account Manager,15225.0,65455.65,32493.66,23000.0,FULL_DISPLAY,ANNUAL,1.0,315.0,643162,Kantar Media,Kantar Media,https://media.glassdoor.com/sqll/643162/kantar-media-squarelogo-1479397712855.png,1,7
"https://www.glassdoor.com/Salary/Dell-Account-Manager-Salaries-E1327_D_KO5,20.htm",6.0,REGULAR,Account Manager,15225.0,50000.0,33583.33,25000.0,FULL_DISPLAY,ANNUAL,63.0,315.0,1327,Dell,Dell Inc.,https://media.glassdoor.com/sqll/1327/dell-squarelogo-1473259641209.png,16,35
"https://www.glassdoor.com/Salary/Dell-Inside-Account-Manager-Salaries-E1327_D_KO5,27.htm",5.0,REGULAR,Inside Account Manager,29563.0,37074.0,32266.0,28000.0,FULL_DISPLAY,ANNUAL,26.0,8.0,1327,Dell,Dell Inc.,https://media.glassdoor.com/sqll/1327/dell-squarelogo-1473259641209.png,16,35
"https://www.glassdoor.com/Salary/Dell-Inside-Sales-Account-Manager-Salaries-E1327_D_KO5,33.htm",5.0,REGULAR,Inside Sales Account Manager,29586.0,35000.0,31152.75,26000.0,FULL_DISPLAY,ANNUAL,24.0,38.0,1327,Dell,Dell Inc.,https://media.glassdoor.com/sqll/1327/dell-squarelogo-1473259641209.png,16,35
"https://www.glassdoor.com/Salary/TTEC-Account-Manager-Salaries-E5944_D_KO5,20.htm",6.0,REGULAR,Account Manager,15225.0,27000.0,26550.0,26000.0,FULL_DISPLAY,ANNUAL,3.0,315.0,5944,TTEC,TTEC,https://media.glassdoor.com/sqll/5944/ttec-squarelogo-1515546699001.png,4,10
"https://www.glassdoor.com/Salary/TTEC-Google-Adwords-Account-Manager-Salaries-E5944_D_KO5,35.htm",2.0,REGULAR,Google Adwords Account Manager,540356.0,28236.06,26515.09,24794.12,FUZZED,ANNUAL,1.0,2.0,5944,TTEC,TTEC,https://media.glassdoor.com/sqll/5944/ttec-squarelogo-1515546699001.png,4,10
"https://www.glassdoor.com/Salary/TTEC-Sales-Account-Manager-Salaries-E5944_D_KO5,26.htm",1.0,REGULAR,Sales Account Manager,50731.0,27047.02,25956.58,24866.14,FUZZED,ANNUAL,0.0,25.0,5944,TTEC,TTEC,https://media.glassdoor.com/sqll/5944/ttec-squarelogo-1515546699001.png,4,10
"https://www.glassdoor.com/Salary/Bank-of-Ireland-Customer-Service-Salaries-E10479_D_KO16,32.htm",4.0,REGULAR,Customer Service,46043.0,29000.0,23886.0,21000.0,FULL_DISPLAY,ANNUAL,4.0,84.0,10479,Bank of Ireland,Bank of Ireland,https://media.glassdoor.com/sqll/10479/bank-of-ireland-squarelogo-1435236193559.png,6,14
"https://www.glassdoor.com/Salary/Bank-of-Ireland-Customer-Service-Representative-Salaries-E10479_D_KO16,47.htm",4.0,REGULAR,Customer Service Representative,60210.0,23500.0,22198.61,21147.21,FULL_DISPLAY,ANNUAL,5.0,605.0,10479,Bank of Ireland,Bank of Ireland,https://media.glassdoor.com/sqll/10479/bank-of-ireland-squarelogo-1435236193559.png,6,14
"https://www.glassdoor.com/Salary/Bank-of-Ireland-Customer-Service-Advisor-Salaries-E10479_D_KO16,40.htm",3.0,REGULAR,Customer Service Advisor,46053.0,26000.0,24332.0,23496.0,FULL_DISPLAY,ANNUAL,3.0,83.0,10479,Bank of Ireland,Bank of Ireland,https://media.glassdoor.com/sqll/10479/bank-of-ireland-squarelogo-1435236193559.png,6,14
